更新时间,#genre#
重庆卫视,http://222.219.183.103:8089/rtp/239.200.200.49:8264$云南电信组播源
东方卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3$订阅源-IPv6
东方卫视,http://[2409:8087:1a0a:df::404d]:80/wh7f454c46tw2885470530_192792185/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8?icpid=88888888&RTS=1713969714&from=4&hms_devid=1208&online=1713969714&vqe=3$订阅源-IPv6
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010219/1.m3u8$订阅源-IPv6
东方卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001013/index.m3u8$订阅源
东方卫视,http://f28cdb.tv.netsite.cc/proxy/694881013/694881013.m3u8$订阅源
东方卫视,http://39.164.160.249:9901/tsfile/live/0107_1.m3u8$订阅源
东方卫视,http://112.114.137.93:888/rtp/239.200.200.48:8260$云南电信组播源
东方卫视,http://112.114.137.86:888/rtp/239.200.200.48:8260$云南电信组播源
东方卫视,http://222.219.183.103:8089/rtp/239.200.200.48:8260$云南电信组播源
东南卫视,http://[2409:8087:74d9:21::9]:80/270000001128/index.m3u8?cmcc_cid=9900000519$订阅源-IPv6
东南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226341/index.m3u8$订阅源-IPv6
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225585/2/index.m3u8$订阅源-IPv6
东南卫视,http://9943a6.tv.netsite.cc/proxy/698479958/698479958.m3u8$订阅源
东南卫视,https://tvbox.nat.netsite.cc:8043/proxy/698479958/698479958.m3u8$订阅源
东南卫视,http://121.24.98.226:8090/hls/36/index.m3u8$订阅源
东南卫视,http://112.114.137.93:888/rtp/239.200.200.50:8268$云南电信组播源
东南卫视,http://112.114.137.86:888/rtp/239.200.200.50:8268$云南电信组播源
东南卫视,http://222.219.183.103:8089/rtp/239.200.200.50:8268$云南电信组播源
甘肃卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1400573680_-1979013462/ott.mobaibox.com/PLTV/3/224/3221227568/index.m3u8?icpid=3&RTS=1668600490&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3$订阅源-IPv6
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8$订阅源-IPv6
甘肃卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000023/index.m3u8$订阅源-IPv6
甘肃卫视,http://f28cdb.tv.netsite.cc/proxy/910220240/910220240.m3u8$订阅源
甘肃卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001298/index.m3u8$订阅源
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$订阅源
甘肃卫视,http://112.114.137.93:888/rtp/239.200.200.63:8320$云南电信组播源
甘肃卫视,http://112.114.137.86:888/rtp/239.200.200.63:8320$云南电信组播源
甘肃卫视,http://222.219.183.103:8089/rtp/239.200.200.63:8320$云南电信组播源
广西卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227250/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
广西卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225836/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
广西卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000034/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000034$订阅源-IPv6
广西卫视,http://f28cdb.tv.netsite.cc/proxy/102904669/102904669.m3u8$订阅源
广西卫视,http://220.164.192.48:50085/tsfile/live/0112_1.m3u8$订阅源
广西卫视,https://tvbox.nat.netsite.cc:8043/proxy/102904669/102904669.m3u8$订阅源
广西卫视,http://112.114.137.93:888/rtp/239.200.200.53:8280$云南电信组播源
广西卫视,http://112.114.137.86:888/rtp/239.200.200.53:8280$云南电信组播源
广西卫视,http://222.219.183.103:8089/rtp/239.200.200.53:8280$云南电信组播源
贵州卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225626/2.m3u8$订阅源-IPv6
贵州卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/ott.mobaibox.com/PLTV/4/224/3221228136/index.m3u8$订阅源-IPv6
贵州卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226547/index.m3u8$订阅源-IPv6
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://221.213.69.82:9901/tsfile/live/0139_2.m3u8$订阅源
贵州卫视,https://tvbox.nat.netsite.cc:8043/proxy/189740973/189740973.m3u8$订阅源
贵州卫视,http://112.114.137.93:888/rtp/239.200.200.45:8248$云南电信组播源
贵州卫视,http://112.114.137.86:888/rtp/239.200.200.45:8248$云南电信组播源
贵州卫视,http://222.219.183.103:8089/rtp/239.200.200.45:8248$云南电信组播源
海南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225722/2/index.m3u8$订阅源-IPv6
海南卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001183/index.m3u8?$订阅源-IPv6
海南卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$订阅源-IPv6
海南卫视,https://tvbox.nat.netsite.cc:8043/proxy/2019508840/2019508840.m3u8$订阅源
海南卫视,http://221.213.69.82:9901/tsfile/live/0141_1.m3u8$订阅源
海南卫视,http://117.161.12.124/live/program/live/hainanwshd8m/8000000/mnf.m3u8$订阅源
海南卫视,http://112.114.137.93:888/rtp/239.200.200.59:8304$云南电信组播源
海南卫视,http://112.114.137.86:888/rtp/239.200.200.59:8304$云南电信组播源
海南卫视,http://222.219.183.103:8089/rtp/239.200.200.59:8304$云南电信组播源
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225610/2/index.m3u8$订阅源-IPv6
河北卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/1000000002000017118/index.m3u8?channel-id=bestzb&Contentid=1000000002000017118&livemode=1&stbId=3$订阅源-IPv6
河北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001229/index.m3u8$订阅源-IPv6
河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8$订阅源
河北卫视,http://221.213.69.82:9901/tsfile/live/0116_1.m3u8$订阅源
河北卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001229/index.m3u8$订阅源
河北卫视,http://112.114.137.93:888/rtp/239.200.200.12:8844$云南电信组播源
河北卫视,http://112.114.137.86:888/rtp/239.200.200.12:8844$云南电信组播源
河北卫视,http://222.219.183.103:8089/rtp/239.200.200.12:8844$云南电信组播源
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$订阅源-IPv6
河南卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225842/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8?$订阅源-IPv6
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001222/index.m3u8$订阅源
河南卫视,https://tvbox.nat.netsite.cc:8043/proxy/251465659/251465659.m3u8$订阅源
河南卫视,http://112.114.137.93:888/rtp/239.200.200.41:8232$云南电信组播源
河南卫视,http://112.114.137.86:888/rtp/239.200.200.41:8232$云南电信组播源
河南卫视,http://222.219.183.103:8089/rtp/239.200.200.41:8232$云南电信组播源
吉林卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6
吉林卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000030/index.m3u8$订阅源-IPv6
吉林卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225851/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
吉林卫视,http://121.18.43.254:10000/hls/41/index.m3u8$订阅源
吉林卫视,http://f28cdb.tv.netsite.cc/proxy/649197264/649197264.m3u8$订阅源
吉林卫视,http://221.213.69.82:9901/tsfile/live/0125_1.m3u8$订阅源
吉林卫视,http://112.114.137.93:888/rtp/239.200.200.54:8284$云南电信组播源
吉林卫视,http://112.114.137.86:888/rtp/239.200.200.54:8284$云南电信组播源
吉林卫视,http://222.219.183.103:8089/rtp/239.200.200.54:8284$云南电信组播源
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8$订阅源-IPv6
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/index.m3u8$订阅源-IPv6
江苏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$订阅源-IPv6
江苏卫视,http://9943a6.tv.netsite.cc/proxy/256947203/256947203.m3u8$订阅源
江苏卫视,https://tvbox.nat.netsite.cc:8043/proxy/256947203/256947203.m3u8$订阅源
江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://112.114.137.93:888/rtp/239.200.200.36:8208$云南电信组播源
江苏卫视,http://112.114.137.86:888/rtp/239.200.200.36:8208$云南电信组播源
江苏卫视,http://222.219.183.103:8089/rtp/239.200.200.36:8208$云南电信组播源
江西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226344/index.m3u8$订阅源-IPv6
江西卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6
江西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000011210/1.m3u8$订阅源-IPv6
江西卫视,http://f28cdb.tv.netsite.cc/proxy/203181175/203181175.m3u8$订阅源
江西卫视,http://9943a6.tv.netsite.cc/proxy/203181175/203181175.m3u8$订阅源
江西卫视,http://121.18.43.254:10000/hls/40/index.m3u8$订阅源
江西卫视,http://112.114.137.93:888/rtp/239.200.200.44:8244$云南电信组播源
江西卫视,http://112.114.137.86:888/rtp/239.200.200.44:8244$云南电信组播源
江西卫视,http://222.219.183.103:8089/rtp/239.200.200.44:8244$云南电信组播源
辽宁卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000526/index.m3u8$订阅源-IPv6
辽宁卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000526/index.m3u8?$订阅源-IPv6
辽宁卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225735/2/index.m3u8$订阅源-IPv6
辽宁卫视,http://1.197.81.7:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://221.213.69.82:9901/tsfile/live/0142_1.m3u8$订阅源
辽宁卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001035/index.m3u8$订阅源
辽宁卫视,http://112.114.137.93:888/rtp/239.200.200.3:8224$云南电信组播源
辽宁卫视,http://112.114.137.86:888/rtp/239.200.200.3:8224$云南电信组播源
辽宁卫视,http://222.219.183.103:8089/rtp/239.200.200.3:8224$云南电信组播源
内蒙古卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227244/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000014080/1.m3u8$订阅源-IPv6
内蒙古卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236270/index.m3u8$订阅源
内蒙古卫视,http://124.128.73.58:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://1.183.141.194:8001/rtp/239.29.0.2:5000$内蒙古电信组播源
内蒙古卫视,http://1.183.139.254:9001/rtp/239.29.0.2:5000$内蒙古电信组播源
内蒙古卫视,http://116.117.105.247:8096/rtp/239.125.1.59:5000$内蒙古联通组播源
宁夏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8$订阅源-IPv6
宁夏卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6
宁夏卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000047/index.m3u8$订阅源-IPv6
宁夏卫视,https://tvbox.nat.netsite.cc:8043/proxy/842139022/842139022.m3u8$订阅源
宁夏卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001074/index.m3u8$订阅源
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8$订阅源
宁夏卫视,http://112.114.137.93:888/rtp/239.200.200.60:8308$云南电信组播源
宁夏卫视,http://112.114.137.86:888/rtp/239.200.200.60:8308$云南电信组播源
宁夏卫视,http://222.219.183.103:8089/rtp/239.200.200.60:8308$云南电信组播源
青海卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225841/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
青海卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000042/index.m3u8?channel-id=newtv$订阅源-IPv6
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8$订阅源-IPv6
青海卫视,https://tvbox.nat.netsite.cc:8043/proxy/1164716104/1164716104.m3u8$订阅源
青海卫视,http://36.99.206.63:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://220.164.192.48:50085/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://112.114.137.93:888/rtp/239.200.200.58:8300$云南电信组播源
青海卫视,http://112.114.137.86:888/rtp/239.200.200.58:8300$云南电信组播源
青海卫视,http://222.219.183.103:8089/rtp/239.200.200.58:8300$云南电信组播源
山东卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227236/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8$订阅源-IPv6
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226456/index.m3u8$订阅源-IPv6
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8$订阅源
山东卫视,http://121.18.43.254:10000/hls/27/index.m3u8$订阅源
山东卫视,https://tvbox.nat.netsite.cc:8043/proxy/95712545/95712545.m3u8$订阅源
山东卫视,http://112.114.137.93:888/rtp/239.200.200.168:8748$云南电信组播源
山东卫视,http://112.114.137.86:888/rtp/239.200.200.168:8748$云南电信组播源
山东卫视,http://222.219.183.103:8089/rtp/239.200.200.168:8748$云南电信组播源
山西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000021220/1.m3u8$订阅源-IPv6
山西卫视,http://[2409:8087:74d9:21::9]:80/270000001128/9900000053/index.m3u8$订阅源-IPv6
山西卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000053/index.m3u8$订阅源-IPv6
山西卫视,http://221.213.69.82:9901/tsfile/live/0139_1.m3u8$订阅源
山西卫视,http://9943a6.tv.netsite.cc/proxy/723496018/723496018.m3u8$订阅源
山西卫视,http://60.12.183.46:9901/tsfile/live/0109_1.m3u8$订阅源
山西卫视,http://112.114.137.93:888/rtp/239.200.200.56:8292$云南电信组播源
山西卫视,http://112.114.137.86:888/rtp/239.200.200.56:8292$云南电信组播源
山西卫视,http://222.219.183.103:8089/rtp/239.200.200.56:8292$云南电信组播源
陕西卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000026/index.m3u8$订阅源-IPv6
陕西卫视,http://[2409:8087:74d9:21::9]:80/270000001128/index.m3u8?cmcc_cid=9900000026$订阅源-IPv6
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000007495/1.m3u8$订阅源-IPv6
陕西卫视,https://tvbox.nat.netsite.cc:8043/proxy/1158533991/1158533991.m3u8$订阅源
陕西卫视,http://f28cdb.tv.netsite.cc/proxy/1158533991/1158533991.m3u8$订阅源
陕西卫视,http://9943a6.tv.netsite.cc/proxy/1158533991/1158533991.m3u8$订阅源
陕西卫视,http://112.114.137.93:888/rtp/239.200.200.55:8288$云南电信组播源
陕西卫视,http://112.114.137.86:888/rtp/239.200.200.55:8288$云南电信组播源
陕西卫视,http://222.219.183.103:8089/rtp/239.200.200.55:8288$云南电信组播源
四川卫视,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$订阅源-IPv6
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$订阅源-IPv6
四川卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2502717081_11504314/ott.mobaibox.com/PLTV/3/224/3221227556/index.m3u8?icpid=3&RTS=1669701103&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3$订阅源-IPv6
四川卫视,http://f28cdb.tv.netsite.cc/proxy/59757691/59757691.m3u8$订阅源
四川卫视,http://220.164.192.48:50085/tsfile/live/0143_1.m3u8$订阅源
四川卫视,https://tvbox.nat.netsite.cc:8043/proxy/59757691/59757691.m3u8$订阅源
四川卫视,http://112.114.137.93:888/rtp/239.200.200.43:8240$云南电信组播源
四川卫视,http://112.114.137.86:888/rtp/239.200.200.43:8240$云南电信组播源
四川卫视,http://222.219.183.103:8089/rtp/239.200.200.43:8240$云南电信组播源
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw208466077_112536285/ott.mobaibox.com/PLTV/3/224/3221228236/index.m3u8?icpid=3&RTS=1674380323&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3$订阅源-IPv6
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/$订阅源-IPv6
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225598/2/index.m3u8$订阅源-IPv6
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://123.10.78.208:808/hls/41/index.m3u8$订阅源
深圳卫视,http://221.213.69.82:9901/tsfile/live/0135_1.m3u8$订阅源
深圳卫视,http://112.114.137.93:888/rtp/239.200.200.67:8776$云南电信组播源
深圳卫视,http://112.114.137.86:888/rtp/239.200.200.67:8776$云南电信组播源
深圳卫视,http://222.219.183.103:8089/rtp/239.200.200.67:8776$云南电信组播源
三沙卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228626/index.m3u8$订阅源-IPv6
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?fmmv6$订阅源-IPv6
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS$订阅源-IPv6
三沙卫视,http://119.36.148.115:59901/tsfile/live/1009_1.m3u8$订阅源
三沙卫视,http://171.213.196.134:8088/udp/239.93.42.58:5140$订阅源
三沙卫视,http://171.110.42.13:8181/tsfile/live/1029_1.m3u8$订阅源
三沙卫视,http://112.114.137.93:888/rtp/239.200.201.136:8140$云南电信组播源
三沙卫视,http://112.114.137.86:888/rtp/239.200.201.136:8140$云南电信组播源
三沙卫视,http://222.219.183.103:8089/rtp/239.200.201.136:8140$云南电信组播源
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000000831/1.m3u8$订阅源-IPv6
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8$订阅源-IPv6
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/index.m3u8$订阅源-IPv6
天津卫视,http://60.12.183.46:9901/tsfile/live/0120_1.m3u8$订阅源
天津卫视,http://9943a6.tv.netsite.cc/proxy/240376980/240376980.m3u8$订阅源
天津卫视,http://220.164.192.48:50085/tsfile/live/0130_1.m3u8$订阅源
天津卫视,http://112.114.137.93:888/rtp/239.200.200.69:1234$云南电信组播源
天津卫视,http://112.114.137.86:888/rtp/239.200.200.69:1234$云南电信组播源
天津卫视,http://222.219.183.103:8089/rtp/239.200.200.69:1234$云南电信组播源
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6603041244077933770/1.m3u8$订阅源-IPv6
西藏卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221225698/index.m3u8$订阅源-IPv6
西藏卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6
西藏卫视,http://36.99.206.63:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://f28cdb.tv.netsite.cc/proxy/1062504144/1062504144.m3u8$订阅源
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5715&tk=7d4ad8f156e3$订阅源
西藏卫视,http://112.114.137.93:888/rtp/239.200.200.61:8312$云南电信组播源
西藏卫视,http://112.114.137.86:888/rtp/239.200.200.61:8312$云南电信组播源
